DATE	TIME	WS	PK	RF	SR	BP	AT	RH	WD
ene-15	13:20	3.84	7.69	0.00	117.62	560.44	18.17	58.78	294.91
ene-15	13:30	3.37	5.94	0.00	104.38	560.58	17.60	61.07	290.58
ene-15	13:40	2.08	4.25	0.00	98.19	560.58	17.70	60.64	261.44
ene-15	13:50	1.47	3.69	0.00	144.94	560.58	17.93	60.14	279.99
ene-15	14:00	2.26	4.50	0.00	428.38	560.39	18.71	57.44	311.29
ene-15	14:10	3.13	6.06	0.00	660.19	560.11	19.19	55.62	292.83
ene-15	14:20	3.42	5.25	0.00	357.44	559.83	19.05	55.33	272.50
ene-15	14:30	2.57	5.38	0.00	323.94	559.83	18.87	54.70	276.39
ene-15	14:40	1.75	4.50	0.00	208.56	559.83	19.25	51.53	292.01
ene-15	14:50	1.77	3.56	0.00	125.38	559.78	19.42	51.22	243.29
ene-15	15:00	2.80	4.38	0.00	126.62	559.69	18.95	54.46	281.15
ene-15	15:10	3.25	7.25	0.00	160.69	559.64	18.80	56.46	286.05
ene-15	15:20	3.36	6.06	0.00	123.38	559.69	18.55	57.09	286.92
ene-15	15:30	3.69	6.50	0.00	142.50	559.69	18.52	57.17	256.81
ene-15	15:40	3.34	6.62	0.00	185.44	559.69	18.59	57.08	247.75
ene-15	15:50	3.52	6.50	0.00	167.19	559.69	18.35	57.28	249.99
ene-15	16:00	3.38	6.06	0.00	82.69	559.69	18.10	57.52	249.41
ene-15	16:10	3.28	5.81	0.00	63.50	559.78	17.92	57.94	238.71
ene-15	16:20	2.68	5.38	0.00	64.00	559.88	17.54	59.80	245.41
ene-15	16:30	2.87	4.56	0.00	65.38	559.92	17.56	60.03	245.39
ene-15	16:40	1.50	3.38	0.00	93.88	559.97	17.70	58.75	169.35
ene-15	16:50	1.43	3.00	0.00	171.31	560.01	18.26	55.55	357.94
ene-15	17:00	1.83	3.94	0.00	62.69	560.07	18.35	57.12	263.05
ene-15	17:10	2.21	4.69	0.00	44.50	560.21	17.27	61.72	270.04
ene-15	17:20	1.35	3.25	0.00	18.12	560.25	17.17	61.74	277.11
ene-15	17:30	1.75	3.38	0.00	8.19	560.39	17.05	62.13	276.94
ene-15	17:40	1.67	3.12	0.00	3.75	560.49	16.98	63.36	266.36
ene-15	17:50	2.19	3.81	0.00	0.19	560.53	16.76	65.42	231.25
ene-15	18:00	2.38	3.94	0.00	0.00	560.63	16.37	67.11	245.07
ene-15	18:10	2.23	4.00	0.00	0.00	560.67	16.23	67.55	240.10
ene-15	18:20	1.91	3.38	0.00	0.00	560.72	16.12	67.14	229.45
ene-15	18:30	0.81	2.69	0.00	0.00	560.82	16.09	67.57	226.11
ene-15	18:40	0.89	2.12	0.00	0.00	560.86	16.02	61.71	124.31
ene-15	18:50	1.07	2.12	0.00	0.00	560.96	15.89	58.64	105.69
ene-15	19:00	1.17	2.69	0.00	0.00	561.09	15.79	58.32	110.79
ene-15	19:10	1.33	2.38	0.00	0.00	561.19	15.71	57.49	52.83
ene-15	19:20	0.31	1.25	0.00	0.00	561.33	15.59	59.38	359.83
ene-15	19:30	0.45	1.44	0.00	0.00	561.47	15.42	60.98	24.75
ene-15	19:40	0.53	1.44	0.00	0.00	561.61	15.41	59.36	97.76
ene-15	19:50	0.72	1.69	0.00	0.00	561.66	15.41	59.18	123.38
ene-15	20:00	1.09	2.25	0.00	0.00	561.75	15.47	57.60	110.43
ene-15	20:10	0.91	1.88	0.00	0.00	561.94	15.46	56.75	108.82
ene-15	20:20	0.88	2.38	0.00	0.00	562.13	15.36	57.65	75.41
ene-15	20:30	1.24	3.12	0.00	0.00	562.26	15.49	56.25	104.46
ene-15	20:40	1.22	3.38	0.00	0.00	562.32	15.59	56.13	131.16
ene-15	20:50	0.76	1.69	0.00	0.00	562.36	15.68	56.42	85.29
ene-15	21:00	2.19	4.50	0.00	0.00	562.46	15.71	56.32	164.79
ene-15	21:10	2.64	5.12	0.00	0.00	562.46	15.76	56.49	162.96
ene-15	21:20	1.29	3.38	0.00	0.00	562.5	15.70	56.79	199.50
ene-15	21:30	0.79	1.44	0.00	0.00	562.59	15.51	57.91	224.02
ene-15	21:40	1.07	1.56	0.00	0.00	562.69	15.50	57.77	281.17
ene-15	21:50	0.77	1.44	0.00	0.00	562.78	15.38	58.18	275.94
ene-15	22:00	1.21	3.94	0.00	0.00	562.92	15.35	58.71	156.71
ene-15	22:10	1.88	4.12	0.00	0.00	562.97	15.25	59.97	115.82
ene-15	22:20	2.88	5.81	0.00	0.00	562.92	15.21	60.97	171.48
ene-15	22:30	2.22	5.50	0.00	0.00	562.97	15.20	61.14	169.98
ene-15	22:40	1.43	2.88	0.00	0.00	562.97	15.18	61.38	145.75
ene-15	22:50	1.63	5.25	0.00	0.00	562.97	15.00	61.88	167.68
ene-15	23:00	0.83	2.69	0.00	0.00	563.01	14.85	61.86	114.89
ene-15	23:10	0.86	2.38	0.00	0.00	563.01	14.74	61.62	195.50
ene-15	23:20	0.58	1.25	0.00	0.00	562.97	14.69	61.17	154.61
ene-15	23:30	1.29	2.69	0.00	0.00	562.92	14.60	60.38	34.00
ene-15	23:40	1.70	3.25	0.00	0.00	562.83	14.66	59.90	127.29
ene-15	23:50	1.81	2.88	0.00	0.00	562.83	14.58	60.73	182.41
ene-16	0:00	0.92	1.88	0.00	0.00	562.78	14.52	60.47	153.36
ene-16	0:10	0.79	2.00	0.00	0.00	562.78	14.41	62.04	304.76
ene-16	0:20	0.94	1.69	0.00	0.00	562.74	14.11	64.37	310.40
ene-16	0:30	1.19	1.88	0.00	0.00	562.78	13.69	66.64	323.80
ene-16	0:40	1.05	1.44	0.00	0.00	562.78	13.53	67.86	328.62
ene-16	0:50	0.63	1.56	0.00	0.00	562.74	13.50	67.88	344.40
ene-16	1:00	0.74	2.25	0.00	0.00	562.69	13.51	66.92	32.62
ene-16	1:10	1.18	3.69	0.00	0.00	562.64	13.52	64.54	94.91
ene-16	1:20	1.12	2.44	0.00	0.00	562.55	13.35	64.51	129.88
ene-16	1:30	0.50	1.44	0.00	0.00	562.55	13.11	65.48	130.06
ene-16	1:40	0.92	3.12	0.00	0.00	562.59	13.01	66.79	24.11
ene-16	1:50	1.34	2.56	0.00	0.00	562.59	12.69	73.34	289.30
ene-16	2:00	1.01	2.38	0.00	0.00	562.55	12.64	72.82	258.70
ene-16	2:10	0.43	1.12	0.00	0.00	562.59	12.52	73.89	185.71
ene-16	2:20	0.46	1.00	0.00	0.00	562.59	12.36	73.22	204.16
ene-16	2:30	0.60	1.12	0.00	0.00	562.55	12.39	73.18	215.79
ene-16	2:40	0.94	1.69	0.00	0.00	562.5	12.51	73.14	220.75
ene-16	2:50	0.80	1.25	0.00	0.00	562.46	12.46	73.18	218.62
ene-16	3:00	0.21	0.88	0.00	0.00	562.55	12.31	73.03	202.98
ene-16	3:10	0.43	0.81	0.00	0.00	562.55	11.95	74.79	202.51
ene-16	3:20	0.18	0.56	0.00	0.00	562.55	11.84	74.67	202.51
ene-16	3:30	0.47	1.12	0.00	0.00	562.59	11.90	71.37	192.04
ene-16	3:40	0.71	2.00	0.00	0.00	562.59	11.99	69.90	144.61
ene-16	3:50	0.54	1.00	0.00	0.00	562.55	12.05	69.82	102.55
ene-16	4:00	0.53	1.44	0.00	0.00	562.5	12.06	69.85	102.61
ene-16	4:10	0.65	1.81	0.00	0.00	562.41	12.15	68.57	114.56
ene-16	4:20	0.83	1.56	0.00	0.00	562.36	12.03	70.58	342.48
ene-16	4:30	0.48	1.00	0.00	0.00	562.41	11.92	71.78	326.54
ene-16	4:40	1.25	1.88	0.00	0.00	562.46	11.90	72.37	327.67
ene-16	4:50	1.55	2.25	0.00	0.00	562.5	11.60	76.17	341.10
ene-16	5:00	1.28	2.12	0.00	0.00	562.55	11.34	78.30	349.44
ene-16	5:10	1.47	2.56	0.00	0.00	562.59	11.08	79.82	355.83
ene-16	5:20	1.20	2.00	0.00	0.00	562.74	10.99	80.56	332.61
ene-16	5:30	1.52	2.88	0.00	0.00	562.88	11.00	80.34	336.75
ene-16	5:40	1.77	2.69	0.00	0.00	562.97	10.91	80.24	354.90
ene-16	5:50	0.87	1.69	0.00	0.00	562.97	10.88	80.60	0.59
ene-16	6:00	0.73	1.44	0.00	0.00	562.97	11.07	79.58	5.59
ene-16	6:10	0.95	1.44	0.00	0.00	563.01	11.40	77.53	358.04
ene-16	6:20	0.67	1.31	0.00	1.50	563.07	11.61	76.52	350.15
ene-16	6:30	1.23	1.81	0.00	8.88	563.01	11.76	75.97	334.46
ene-16	6:40	1.78	2.69	0.00	22.38	563.01	11.78	75.97	333.91
ene-16	6:50	1.33	2.38	0.00	36.19	563.07	11.86	75.94	350.79
ene-16	7:00	1.32	2.38	0.00	49.25	563.16	12.19	74.34	350.61
ene-16	7:10	1.72	2.88	0.00	68.44	563.21	12.43	73.15	321.39
ene-16	7:20	1.09	2.25	0.00	102.69	563.3	12.87	71.01	302.05
ene-16	7:30	0.86	1.56	0.00	122.62	563.3	13.33	68.30	335.10
ene-16	7:40	0.90	2.25	0.00	131.00	563.25	13.85	66.09	341.21
ene-16	7:50	0.63	1.88	0.00	143.69	563.21	14.40	64.29	7.81
ene-16	8:00	0.43	1.12	0.00	208.62	563.21	15.28	61.10	355.71
ene-16	8:10	0.48	1.44	0.00	326.25	563.01	17.17	54.67	331.04
ene-16	8:20	0.83	1.56	0.00	309.31	562.64	17.87	52.78	116.10
ene-16	8:30	0.87	2.00	0.00	329.56	562.5	17.62	53.13	234.21
ene-16	8:40	1.43	2.56	0.00	327.31	562.41	17.31	54.06	191.27
ene-16	8:50	1.72	2.81	0.00	397.12	562.36	16.77	55.56	206.12
ene-16	9:00	1.82	3.56	0.00	411.38	562.36	16.88	55.38	212.66
ene-16	9:10	1.32	2.81	0.00	456.88	562.36	17.78	52.57	180.93
ene-16	9:20	1.27	2.56	0.00	486.56	562.36	18.17	50.92	229.85
ene-16	9:30	1.46	2.81	0.00	426.75	562.26	18.98	47.85	249.51
ene-16	9:40	1.43	3.69	0.00	433.69	562.17	18.67	49.41	202.35
ene-16	9:50	2.42	4.50	0.00	570.19	562.03	19.07	47.98	207.11
ene-16	10:00	1.88	4.50	0.00	550.31	561.99	19.26	47.24	190.77
ene-16	10:10	2.22	4.81	0.00	496.19	561.89	19.07	46.83	221.89
ene-16	10:20	1.53	2.81	0.00	500.56	561.75	19.57	44.18	224.95
ene-16	10:30	2.67	5.81	0.00	653.12	561.71	20.10	43.00	169.00
ene-16	10:40	2.85	6.50	0.00	566.06	561.66	20.65	41.34	122.16
ene-16	10:50	2.97	6.25	0.00	789.62	561.57	20.47	40.42	99.40
ene-16	11:00	2.38	5.81	0.00	737.00	561.38	21.20	38.63	95.21
ene-16	11:10	2.80	6.12	0.00	535.31	561.28	20.74	38.96	91.31
ene-16	11:20	2.59	5.00	0.00	741.38	561.19	21.02	39.00	126.46
ene-16	11:30	2.42	5.81	0.00	446.69	561.09	21.23	38.09	101.28
ene-16	11:40	1.56	5.56	0.00	219.00	561.19	21.25	36.47	164.25
ene-16	11:50	3.12	6.06	0.00	259.06	561.05	20.82	38.29	108.44
ene-16	12:00	2.88	6.81	0.00	312.38	560.91	20.66	38.12	100.75
ene-16	12:10	2.69	5.69	0.00	133.12	560.86	20.44	37.24	116.34
ene-16	12:20	2.66	5.56	0.00	290.75	560.82	20.43	33.92	105.29
ene-16	12:30	1.63	4.00	0.00	220.25	560.82	21.26	32.12	173.45
ene-16	12:40	1.89	4.25	0.00	700.12	560.63	21.48	32.36	174.64
ene-16	12:50	1.72	3.81	0.00	347.81	560.49	22.30	30.48	247.85
ene-16	13:00	4.57	7.94	0.00	411.94	560.34	20.91	46.00	299.44
ene-16	13:10	5.18	8.25	0.00	588.06	560.34	19.63	53.11	295.83
ene-16	13:20	5.04	8.69	0.00	259.56	560.16	19.38	55.38	268.41
ene-16	13:30	4.68	7.69	0.00	133.00	560.11	18.91	57.11	250.44
ene-16	13:40	2.84	6.25	0.00	134.38	560.21	18.93	57.27	259.67
ene-16	13:50	3.16	6.62	0.00	158.88	560.16	18.99	56.73	254.09
ene-16	14:00	2.71	4.94	0.00	144.06	560.01	18.97	56.11	247.99
ene-16	14:10	3.02	5.25	0.00	335.12	559.83	19.27	53.62	226.31
ene-16	14:20	2.43	5.12	0.00	580.38	559.59	20.28	51.08	273.99
ene-16	14:30	3.88	7.81	0.00	557.75	559.41	20.26	51.77	247.24
ene-16	14:40	4.51	7.50	0.00	436.31	559.32	20.01	52.94	264.77
ene-16	14:50	4.14	6.81	0.00	127.38	559.36	19.41	54.79	262.62
ene-16	15:00	3.64	6.81	0.00	46.50	559.26	18.93	56.70	255.66
ene-16	15:10	4.34	6.62	0.50	17.88	559.26	17.99	65.39	273.45
ene-16	15:20	2.42	6.50	0.00	7.75	559.64	16.79	70.78	317.59
ene-16	15:30	1.49	2.88	0.00	1.19	559.88	16.50	70.43	235.74
ene-16	15:40	2.07	4.81	5.75	0.00	560.11	15.90	75.49	336.44
ene-16	15:50	3.14	6.38	7.75	0.19	560.39	13.18	87.42	211.56
ene-16	16:00	2.16	4.12	3.50	3.25	560.72	11.02	88.49	204.16
ene-16	16:10	1.95	4.12	0.00	11.00	560.91	11.28	81.71	163.35
ene-16	16:20	1.91	2.81	0.00	37.81	560.91	12.12	78.28	196.56
ene-16	16:30	1.79	3.12	0.00	58.38	560.91	12.67	76.70	187.18
ene-16	16:40	2.35	3.81	0.00	51.06	560.91	13.78	70.96	172.30
ene-16	16:50	2.03	3.69	0.00	45.81	560.91	14.49	66.66	184.86
ene-16	17:00	1.70	2.88	0.00	41.56	560.91	14.75	66.94	215.90
ene-16	17:10	1.00	2.38	0.00	32.81	561	14.86	67.79	243.75
ene-16	17:20	0.63	1.31	0.00	27.69	561.05	14.94	70.01	262.71
ene-16	17:30	0.77	1.56	0.00	15.75	561.05	14.99	71.93	236.91
ene-16	17:40	0.58	1.12	0.00	11.44	561	14.88	69.68	173.16
ene-16	17:50	0.77	1.81	0.00	4.75	561.05	14.96	67.17	148.02
ene-16	18:00	1.12	2.56	0.00	0.19	561.09	15.08	69.18	204.50
ene-16	18:10	1.14	2.00	0.00	0.00	561.09	14.98	75.18	214.11
ene-16	18:20	0.75	1.56	0.00	0.00	561.24	14.98	73.79	200.77
ene-16	18:30	0.52	1.44	0.00	0.00	561.33	15.03	69.96	220.04
ene-16	18:40	1.55	3.00	0.00	0.00	561.42	15.01	75.74	297.92
ene-16	18:50	1.90	3.81	0.00	0.00	561.51	14.67	78.95	302.62
ene-16	19:00	1.19	2.88	0.00	0.00	561.66	14.31	81.87	323.48
ene-16	19:10	0.56	1.31	0.00	0.00	561.71	14.09	80.97	334.73
ene-16	19:20	0.75	1.44	0.00	0.00	561.8	14.08	79.12	342.55
ene-16	19:30	0.59	1.12	0.00	0.00	561.89	14.07	78.72	348.67
ene-16	19:40	0.59	1.69	0.00	0.00	562.08	14.19	77.10	14.55
ene-16	19:50	0.63	2.00	0.00	0.00	562.36	14.21	76.87	4.82
ene-16	20:00	1.53	2.81	0.00	0.00	562.55	14.17	75.71	354.25
ene-16	20:10	1.92	2.88	0.00	0.00	562.64	14.17	76.78	349.79
ene-16	20:20	1.62	2.56	0.00	0.00	562.64	14.16	76.19	323.12
ene-16	20:30	0.88	1.56	0.00	0.00	562.69	14.05	73.28	325.56
ene-16	20:40	0.59	1.25	0.00	0.00	562.83	14.06	74.25	294.64
ene-16	20:50	0.00	0.00	0.00	0.00	562.92	13.97	76.72	263.66
ene-16	21:00	0.00	0.00	0.00	0.00	562.97	13.68	78.09	263.66
ene-16	21:10	0.28	1.31	0.00	0.00	563.07	13.74	73.79	151.80
ene-16	21:20	0.05	0.81	0.00	0.00	563.16	13.79	73.49	112.72
ene-16	21:30	0.02	1.00	0.00	0.00	563.21	13.71	73.85	133.36
ene-16	21:40	0.00	0.00	0.00	0.00	563.25	13.69	74.75	139.62
ene-16	21:50	0.86	2.88	0.00	0.00	563.25	13.81	74.23	154.80
ene-16	22:00	1.83	2.69	0.00	0.00	563.25	14.06	73.43	193.49
ene-16	22:10	1.13	1.81	0.00	0.00	563.25	13.96	72.79	208.70
ene-16	22:20	0.81	1.69	0.00	0.00	563.25	13.80	71.78	187.54
ene-16	22:30	0.03	0.44	0.00	0.00	563.25	13.69	72.12	186.35
ene-16	22:40	0.00	0.00	0.00	0.00	563.3	13.53	73.15	186.35
ene-16	22:50	0.57	1.81	0.00	0.00	563.21	13.57	73.20	129.09
ene-16	23:00	0.61	1.56	0.00	0.00	563.07	13.68	72.68	127.99
ene-16	23:10	0.42	1.69	0.00	0.00	563.01	13.69	73.31	123.41
ene-16	23:20	0.47	1.69	0.00	0.00	562.97	13.66	74.50	154.80
ene-16	23:30	0.25	0.88	0.00	0.00	562.97	13.38	73.28	145.56
ene-16	23:40	0.73	1.25	0.00	0.00	562.97	13.08	77.23	28.61
ene-16	23:50	0.08	0.69	0.00	0.00	563.01	12.93	80.06	350.76
ene-17	0:00	0.12	0.88	0.00	0.00	562.92	12.77	82.34	351.39
ene-17	0:10	0.46	1.25	0.00	0.00	562.97	12.75	76.71	87.99
ene-17	0:20	0.16	0.81	0.00	0.00	562.97	12.71	76.86	104.61
ene-17	0:30	0.17	0.69	0.00	0.00	562.92	12.54	80.91	106.12
ene-17	0:40	0.09	0.88	0.00	0.00	562.88	12.46	81.89	106.12
ene-17	0:50	0.61	1.25	0.00	0.00	562.78	12.50	77.53	105.81
ene-17	1:00	0.51	1.25	0.00	0.00	562.64	12.59	77.00	99.96
ene-17	1:10	0.45	1.44	0.00	0.00	562.55	12.54	77.87	84.88
ene-17	1:20	0.44	1.00	0.00	0.00	562.5	12.58	76.88	43.83
ene-17	1:30	0.45	1.44	0.00	0.00	562.46	12.54	77.78	30.30
ene-17	1:40	0.54	2.00	0.00	0.00	562.41	12.58	73.75	103.72
ene-17	1:50	0.34	1.31	0.00	0.00	562.46	12.54	70.66	76.66
ene-17	2:00	0.02	0.31	0.00	0.00	562.5	12.48	71.76	40.19
ene-17	2:10	0.00	0.25	0.00	0.00	562.5	12.24	75.06	40.20
ene-17	2:20	0.92	2.44	0.00	0.00	562.5	12.45	78.09	353.08
ene-17	2:30	1.57	3.00	0.00	0.00	562.55	12.27	78.78	278.77
ene-17	2:40	1.03	2.44	0.00	0.00	562.55	11.99	80.86	280.60
ene-17	2:50	0.44	1.00	0.00	0.00	562.5	11.78	81.84	274.17
ene-17	3:00	0.94	1.69	0.00	0.00	562.46	11.54	83.03	302.79
ene-17	3:10	0.38	1.12	0.00	0.00	562.41	11.37	83.89	304.92
ene-17	3:20	0.51	1.44	0.00	0.00	562.36	11.12	84.79	340.30
ene-17	3:30	0.00	0.00	0.00	0.00	562.36	10.97	85.09	329.86
ene-17	3:40	0.31	1.12	0.00	0.00	562.32	11.06	84.95	182.88
ene-17	3:50	0.78	2.00	0.00	0.00	562.36	11.17	84.06	270.85
ene-17	4:00	1.07	2.00	0.00	0.00	562.41	11.28	85.75	309.52
ene-17	4:10	0.59	1.81	0.00	0.00	562.41	11.19	87.09	310.23
ene-17	4:20	0.02	0.44	0.00	0.00	562.32	11.12	88.35	314.29
ene-17	4:30	0.01	0.56	0.00	0.00	562.26	11.23	87.49	72.07
ene-17	4:40	0.00	0.00	0.00	0.00	562.22	11.34	84.19	135.91
ene-17	4:50	0.00	0.00	0.00	0.00	562.32	11.29	83.04	119.81
ene-17	5:00	0.00	0.00	0.00	0.00	562.32	11.13	84.46	119.62
ene-17	5:10	0.00	0.00	0.00	0.00	562.41	11.10	84.37	66.12
ene-17	5:20	0.00	0.00	0.00	0.00	562.59	11.16	84.30	340.06
ene-17	5:30	0.00	0.00	0.00	0.00	562.69	11.23	85.30	340.05
ene-17	5:40	0.00	0.00	0.00	0.00	562.78	11.23	87.03	343.49
ene-17	5:50	0.00	0.00	0.00	0.00	562.83	11.43	81.14	144.15
ene-17	6:00	0.00	0.00	0.00	0.00	562.88	11.59	79.43	144.34
ene-17	6:10	0.00	0.00	0.00	0.00	562.88	11.70	81.15	144.45
ene-17	6:20	0.00	0.00	0.00	3.69	562.97	11.66	84.24	304.41
ene-17	6:30	0.00	0.00	0.00	11.88	562.97	11.69	84.21	315.48
ene-17	6:40	0.00	0.00	0.00	23.56	562.97	11.81	82.41	310.92
ene-17	6:50	0.00	0.00	0.00	42.94	563.01	12.06	78.65	207.59
ene-17	7:00	0.54	1.69	0.00	58.31	563.01	12.19	81.47	217.25
ene-17	7:10	0.00	0.00	0.00	76.12	563.07	12.57	79.89	275.19
ene-17	7:20	0.00	0.00	0.00	129.00	563.11	12.99	77.22	314.23
ene-17	7:30	0.82	1.81	0.00	173.00	563.11	13.82	72.22	333.42
ene-17	7:40	1.16	2.44	0.00	210.50	563.07	14.40	69.66	342.26
ene-17	7:50	1.12	2.25	0.00	230.12	562.97	14.71	66.30	315.06
ene-17	8:00	0.74	2.25	0.00	237.94	562.92	14.88	65.78	281.99
ene-17	8:10	1.12	2.38	0.00	230.62	562.97	14.82	65.63	253.23
ene-17	8:20	0.45	1.88	0.00	237.00	562.92	14.58	65.81	245.96
ene-17	8:30	0.55	1.81	0.00	344.75	562.92	15.31	62.54	196.35
ene-17	8:40	0.79	2.69	0.00	389.50	562.74	16.90	56.37	348.42
ene-17	8:50	0.62	2.81	0.00	467.19	562.55	17.69	52.94	308.54
ene-17	9:00	1.01	2.00	0.00	377.19	562.69	17.81	53.06	260.01
ene-17	9:10	0.75	2.00	0.00	364.19	562.78	17.30	55.44	252.51
ene-17	9:20	1.22	2.69	0.00	495.31	562.74	17.55	54.53	292.90
ene-17	9:30	1.11	2.69	0.00	263.75	562.69	17.72	53.01	13.51
ene-17	9:40	0.68	2.25	0.00	463.75	562.78	18.31	51.22	18.44
ene-17	9:50	0.45	2.81	0.00	430.06	562.74	18.84	49.29	350.25
ene-17	10:00	0.00	0.00	0.00	421.81	562.59	19.51	47.55	324.44
ene-17	10:10	0.00	0.31	0.00	651.31	562.5	19.80	46.81	310.65
ene-17	10:20	0.00	0.00	0.00	505.00	562.46	19.37	48.13	339.48
ene-17	10:30	0.00	0.00	0.00	460.19	562.5	18.90	49.35	292.96
ene-17	10:40	0.01	0.31	0.00	265.69	562.22	18.42	51.43	314.51
ene-17	10:50	0.11	3.38	0.00	186.50	561.89	18.11	52.54	337.44
ene-17	11:00	0.00	0.00	0.00	185.44	561.84	18.08	52.42	342.49
ene-17	11:10	0.00	0.00	0.00	390.00	561.8	18.10	51.43	325.77
ene-17	11:20	0.00	0.00	0.00	215.81	561.71	18.67	48.97	352.15
ene-17	11:30	0.77	3.69	0.00	574.56	561.51	19.21	47.49	181.15
ene-17	11:40	0.08	2.69	0.00	623.81	561.42	18.85	48.79	196.96
ene-17	11:50	0.00	0.12	0.00	291.50	561.38	19.49	46.22	246.06
ene-17	12:00	0.00	0.00	0.00	407.56	561.24	19.46	45.05	321.26
ene-17	12:10	0.00	0.12	0.00	698.00	561.19	19.84	44.57	263.73
ene-17	12:20	2.80	4.94	0.00	791.81	561	20.09	43.35	191.77
ene-17	12:30	3.78	6.06	0.00	618.06	560.91	19.70	50.40	245.34
ene-17	12:40	3.97	7.38	0.00	408.06	560.67	19.34	53.52	226.50
ene-17	12:50	3.42	5.94	0.00	283.94	560.63	18.77	54.06	254.59
ene-17	13:00	3.48	6.12	0.00	236.75	560.53	18.65	54.78	238.80
ene-17	13:10	3.58	6.25	0.00	202.44	560.25	18.47	54.96	230.86
ene-17	13:20	3.76	7.50	0.00	146.06	560.07	18.13	56.16	239.55
ene-17	13:30	4.48	8.50	0.00	92.31	559.97	18.05	55.41	246.15
ene-17	13:40	4.54	7.62	0.00	34.81	559.97	17.56	56.78	223.14
ene-17	13:50	4.37	7.38	0.00	17.12	560.11	17.40	57.88	225.77
ene-17	14:00	5.65	10.06	0.50	13.56	560.25	16.78	63.60	218.79
ene-17	14:10	4.25	8.25	3.50	26.31	560.49	14.82	77.23	231.82
ene-17	14:20	0.22	2.25	1.50	66.88	560.53	14.23	80.96	189.20
ene-17	14:30	0.08	2.81	0.25	73.38	560.67	14.65	77.24	181.21
ene-17	14:40	0.02	1.12	1.00	65.44	560.67	14.65	79.25	195.55
ene-17	14:50	0.00	0.12	0.75	51.75	560.76	14.52	81.16	199.82
ene-17	15:00	0.00	0.12	0.25	88.69	560.72	14.42	80.86	191.89
ene-17	15:10	0.00	0.00	0.25	82.38	560.86	14.62	79.36	192.62
ene-17	15:20	0.00	0.00	0.00	75.81	560.82	14.62	80.04	218.18
ene-17	15:30	0.00	0.12	0.00	80.31	560.86	14.61	79.46	212.41
ene-17	15:40	0.00	0.12	0.00	81.38	560.91	14.74	79.54	207.07
ene-17	15:50	0.00	0.00	0.00	76.56	560.96	14.73	76.63	210.62
ene-17	16:00	0.00	0.00	0.00	50.31	560.96	14.75	76.10	205.77
ene-17	16:10	0.00	0.00	0.00	55.56	560.91	14.91	75.16	199.11
ene-17	16:20	0.00	0.00	0.00	36.81	560.96	15.04	72.64	197.25
ene-17	16:30	0.00	0.00	0.00	41.12	560.86	15.08	73.28	173.77
ene-17	16:40	1.86	5.12	0.00	31.94	560.86	15.12	75.61	162.31
ene-17	16:50	3.50	5.00	0.00	47.56	560.91	15.00	73.82	174.07
ene-17	17:00	2.98	5.12	0.00	27.56	561.05	14.97	74.04	180.89
ene-17	17:10	2.79	4.69	0.00	14.00	561.19	14.97	74.31	172.69
ene-17	17:20	1.43	2.88	0.00	6.75	561.33	14.86	73.98	235.31
ene-17	17:30	1.62	2.81	0.00	5.81	561.38	14.53	77.99	293.10
ene-17	17:40	1.54	3.44	0.00	0.62	561.42	14.09	81.08	298.11
ene-17	17:50	1.13	2.56	0.00	0.00	561.47	13.81	83.36	304.45
ene-17	18:00	0.03	1.69	0.00	0.00	561.47	13.84	83.61	248.99
ene-17	18:10	2.25	3.69	0.00	0.00	561.47	14.11	80.29	153.00
ene-17	18:20	2.27	3.81	0.00	0.00	561.47	14.30	75.99	177.18
ene-17	18:30	1.56	2.38	0.00	0.00	561.66	14.30	75.98	183.65
ene-17	18:40	1.66	2.81	0.00	0.00	561.84	14.34	76.70	202.27
ene-17	18:50	1.43	2.81	0.00	0.00	561.99	14.41	76.79	217.31
ene-17	19:00	1.19	2.88	0.00	0.00	562.13	14.44	76.05	231.49
ene-17	19:10	0.86	1.81	0.00	0.00	562.17	14.45	76.45	278.49
ene-17	19:20	1.26	2.25	0.00	0.00	562.26	14.44	78.45	280.04
ene-17	19:30	1.24	2.38	0.00	0.00	562.32	14.30	80.40	290.51
ene-17	19:40	2.19	4.56	0.00	0.00	562.41	14.01	79.20	300.21
ene-17	19:50	1.97	3.25	0.00	0.00	562.46	13.63	75.76	310.52
ene-17	20:00	1.63	2.81	0.00	0.00	562.55	13.59	75.17	344.12
ene-17	20:10	1.69	3.12	0.00	0.00	562.69	13.41	75.22	4.93
ene-17	20:20	1.31	2.44	0.00	0.00	562.88	13.17	75.03	346.77
ene-17	20:30	0.40	1.25	0.00	0.00	562.97	13.19	74.96	352.71
ene-17	20:40	1.24	2.00	0.00	0.00	563.07	13.15	76.97	328.02
ene-17	20:50	0.86	2.12	0.00	0.00	563.16	13.03	79.10	340.44
ene-17	21:00	1.38	2.12	0.00	0.00	563.3	13.09	79.98	348.51
ene-17	21:10	1.60	3.00	0.00	0.00	563.39	13.18	82.73	343.27
ene-17	21:20	2.03	3.69	0.25	0.00	563.44	13.11	84.07	0.30
ene-17	21:30	1.51	3.00	0.00	0.00	563.44	12.78	86.11	282.52
ene-17	21:40	1.18	2.44	0.00	0.00	563.39	12.73	87.83	261.98
ene-17	21:50	1.99	2.81	0.25	0.00	563.34	12.64	88.47	328.23
